,input_prompt,completion,model,max_tokens,temperature
158,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
159,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
160,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
161,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by my workload, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
162,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I took some time to organize my tasks and now I feel much more in control.",gpt-4o-mini,33,0.316917396670852
163,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
164,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
165,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve managed to clear my schedule and take a breather.",gpt-4o-mini,33,0.316917396670852
166,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
167,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
168,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but after taking a long walk, I found some clarity.",gpt-4o-mini,33,0.316917396670852
169,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I’ve managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
170,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
171,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I took a break and feel much more relaxed.",gpt-4o-mini,33,0.316917396670852
172,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
173,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and tackle them one by one.",gpt-4o-mini,33,0.316917396670852
174,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
175,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
176,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
177,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've taken some time to relax and recharge.",gpt-4o-mini,33,0.316917396670852
178,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
179,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
180,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've managed to find some clarity and focus.",gpt-4o-mini,33,0.316917396670852
181,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
182,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've taken some time to relax and recharge.",gpt-4o-mini,33,0.316917396670852
183,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve found my focus and am tackling tasks one by one.",gpt-4o-mini,33,0.316917396670852
184,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
185,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but after taking a long walk, I found some clarity.",gpt-4o-mini,33,0.316917396670852
186,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
187,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've taken some time to relax and recharge.",gpt-4o-mini,33,0.316917396670852
188,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've managed to find some clarity and focus.",gpt-4o-mini,33,0.316917396670852
189,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
190,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by all my responsibilities, but today I decided to take things one step at a time.",gpt-4o-mini,33,0.316917396670852
191,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I took a break and feel much more focused.",gpt-4o-mini,33,0.316917396670852
192,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I took a break and feel much more focused.",gpt-4o-mini,33,0.316917396670852
193,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve taken a step back and found my focus again.",gpt-4o-mini,33,0.316917396670852
194,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but after taking a long walk, I found some clarity.",gpt-4o-mini,33,0.316917396670852
195,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed with work, but today I've managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
196,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found my focus and am tackling my tasks one by one.",gpt-4o-mini,33,0.316917396670852
197,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work deadlines, but today I’ve managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
198,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I've found a new sense of clarity and focus.",gpt-4o-mini,33,0.316917396670852
199,"Yesterday I was feeling [Example: Yesterday I was feeling sick, but now I'm better.]","Yesterday I was feeling overwhelmed by work, but today I’ve managed to organize my tasks and feel much more in control.",gpt-4o-mini,33,0.316917396670852
200,I had an idea about [Example: I had an idea about a new game.],"I had an idea about a new game that combines elements of strategy and adventure, allowing players to build their own kingdoms while battling mythical creatures. It would feature stunning graphics and an immersive storyline that evolves based on player choices. I envisioned it becoming a favorite among both casual and hardcore gamers alike.",gpt-4o-mini,75,0.626373926807918
